date,turnover,cost,optimizer_cost,rounding_cost,status,solver_status,allocator,weights_pre_rounding,heuristic_method,heuristic_diagnostics
2023-08-18,8.78821772999554e-06,1.7890128669483755e-13,1.7890128669483756e-07,0.0,below,optimal,optimizer,"{'SPY': 3.0812549199169635e-12, 'QQQ': 3.3374341285049236e-12, 'IWM': 0.07289124676128034, 'EFA': 2.2221699406603748e-12, 'VGK': 2.2191452089577557e-12, 'VPL': 2.2215178504615853e-12, 'EWJ': 0.0761840314924107, 'EWG': 0.004654638206026766, 'EEM': 2.0050685421606417e-12, 'EWZ': 0.002465407103896708, 'INDA': 0.01718240730890583, 'MCHI': 0.0013357955666388885, 'EWU': 0.0023855384640598383, 'EZA': 1.9647223969796388e-12, 'XLC': 3.0873390143099543e-12, 'XLY': 3.306440009286956e-12, 'XLP': 0.09514872322268701, 'XLE': 0.0029319125863287348, 'XLF': 0.08974166130845405, 'XLV': 0.023674119113470622, 'XLK': 0.022752104318994864, 'XLI': 0.09941975456073911, 'XLB': 3.065949448565521e-12, 'XLRE': 1.3367601604545204e-06, 'XLU': 0.014663508379418816, 'USMV': 0.009840244963087533, 'MTUM': 2.681337447809005e-06, 'QUAL': 3.086061219556657e-12, 'VLUE': 3.0662326506144707e-12, 'SIZE': 3.059556624380564e-12, 'VYM': 3.0918166001558497e-12, 'SCHD': 3.083889685426211e-12, 'SPLV': 1.4647663509321544e-05, 'VUG': 3.3263771509565917e-12, 'VTV': 0.09934702588398847, 'VNQ': 0.0032618255297184066, 'VNQI': 0.003915710753947532, 'O': 0.007035326126378131, 'PSA': 0.00255844321936258, 'SHY': 0.0767036029651548, 'IEI': 0.078487104478648, 'IEF': 1.371286162902254e-06, 'TLT': 0.02901181487720535, 'TIP': 1.4134634210673561e-06, 'VGSH': 1.1470205067798239e-06, 'VGIT': 1.303348696812454e-06, 'AGG': 1.3336478737451636e-06, 'MUB': 1.4618542354262014e-06, 'LQD': 1.5752849316573497e-06, 'HYG': 3.2904182826027934e-12, 'VCIT': 1.6464299353297534e-06, 'VCSH': 1.3842141148470738e-06, 'EMB': 3.2871941915174404e-12, 'EMLC': 9.339154056401418e-07, 'BNDX': 1.214438830670926e-06, 'GLD': 0.03922285372182206, 'SLV': 0.0176410540692883, 'PPLT': 3.100095940264271e-12, 'DBC': 0.0020324483546384775, 'USO': 0.0014571246708635721, 'UNG': 0.0005201982060032092, 'DBA': 0.0025615424573440836, 'CORN': 0.00811685072014258, 'UUP': 0.09282252988202426, 'GBTC': 3.575107904831056e-12, 'ETHE': 3.397312650467587e-12}",,
2023-09-21,5.985420752701433e-06,2.0536843798820114e-13,2.0536843798820114e-07,0.0,below,optimal,optimizer,"{'SPY': 3.5354074208871993e-12, 'QQQ': 3.868153904610224e-12, 'IWM': 0.07025296474258777, 'EFA': 2.9541468027946657e-12, 'VGK': 2.9516118552571715e-12, 'VPL': 2.952460764571461e-12, 'EWJ': 0.07956618700373894, 'EWG': 0.004549374575392481, 'EEM': 2.660068845639876e-12, 'EWZ': 0.0025253586621415127, 'INDA': 0.01772580142169438, 'MCHI': 0.0013221414104647644, 'EWU': 0.0024431321887939507, 'EZA': 2.628537045990875e-12, 'XLC': 3.5569729815838282e-12, 'XLY': 3.820016805811483e-12, 'XLP': 0.0930359975246997, 'XLE': 0.002980378601424857, 'XLF': 0.09048759878629081, 'XLV': 0.023352627804491117, 'XLK': 0.022772414733225846, 'XLI': 0.09649410651507721, 'XLB': 3.5137798748462647e-12, 'XLRE': 1.268877416263395e-06, 'XLU': 0.014845050661010098, 'USMV': 0.009912037398076438, 'MTUM': 2.5916150632765736e-06, 'QUAL': 3.5432296182375334e-12, 'VLUE': 3.5171769551646132e-12, 'SIZE': 3.5073106915566596e-12, 'VYM': 3.536122500397998e-12, 'SCHD': 3.5290589953141092e-12, 'SPLV': 1.4260181973634013e-05, 'VUG': 3.853865599695844e-12, 'VTV': 0.09897626600922454, 'VNQ': 0.0031788876166710706, 'VNQI': 0.00394307309923679, 'O': 0.006496628014903438, 'PSA': 0.0025026046414958745, 'SHY': 0.07718697692235787, 'IEI': 0.07842913221332322, 'IEF': 1.3255863228274788e-06, 'TLT': 0.028283559165516076, 'TIP': 1.3788691086721069e-06, 'VGSH': 1.1247067765951902e-06, 'VGIT': 1.2674746608636065e-06, 'AGG': 1.297433872775197e-06, 'MUB': 1.4185928206823893e-06, 'LQD': 1.5360989662593535e-06, 'HYG': 3.7909297794847044e-12, 'VCIT': 1.603392846566196e-06, 'VCSH': 1.3561995849662878e-06, 'EMB': 3.7838077308501926e-12, 'EMLC': 8.967038514103206e-07, 'BNDX': 1.1896454019767057e-06, 'GLD': 0.04006543918894684, 'SLV': 0.018193474989059013, 'PPLT': 3.611946894258381e-12, 'DBC': 0.0021375219380651467, 'USO': 0.0016172919425441184, 'UNG': 0.000495541780199886, 'DBA': 0.002642942610497463, 'CORN': 0.007935881447491766, 'UUP': 0.09561709093929074, 'GBTC': 4.2449581501887546e-12, 'ETHE': 4.065891699599211e-12}",,
2023-10-24,9.74189467774588e-06,2.6878089964106466e-13,2.6878089964106464e-07,0.0,below,optimal,optimizer,"{'SPY': 4.5439362976125116e-12, 'QQQ': 5.026128799096142e-12, 'IWM': 0.06806915155883408, 'EFA': 3.654011171065414e-12, 'VGK': 3.653262482730271e-12, 'VPL': 3.6506200525730205e-12, 'EWJ': 0.0773266496361415, 'EWG': 0.004436986258493041, 'EEM': 3.28162262952826e-12, 'EWZ': 0.0025081111368108282, 'INDA': 0.017915637131319613, 'MCHI': 0.001344045635761008, 'EWU': 0.0024128628353711334, 'EZA': 3.2359096300759057e-12, 'XLC': 4.585981448144838e-12, 'XLY': 4.959235265916975e-12, 'XLP': 0.09171323292196214, 'XLE': 0.0029982403207922006, 'XLF': 0.08822347683797319, 'XLV': 0.023472751389347596, 'XLK': 0.02354080556524295, 'XLI': 0.09596375725097007, 'XLB': 4.504511963522641e-12, 'XLRE': 1.2216017982560242e-06, 'XLU': 0.014150019988760669, 'USMV': 0.009919217352112368, 'MTUM': 2.6473923487248354e-06, 'QUAL': 4.560571814167861e-12, 'VLUE': 4.5063534923369335e-12, 'SIZE': 4.505113163867012e-12, 'VYM': 4.5279312611618605e-12, 'SCHD': 4.520015484784936e-12, 'SPLV': 1.4011053736176165e-05, 'VUG': 5.007470451908991e-12, 'VTV': 0.09775799248145414, 'VNQ': 0.0030633979133971373, 'VNQI': 0.0038274248789890337, 'O': 0.006383235291566268, 'PSA': 0.0023646814577869056, 'SHY': 0.07965397633040648, 'IEI': 0.08022707196669415, 'IEF': 1.326656651345021e-06, 'TLT': 0.027360374398604802, 'TIP': 1.3922995740440723e-06, 'VGSH': 1.1534551382949025e-06, 'VGIT': 1.2840099400875889e-06, 'AGG': 1.300559998489164e-06, 'MUB': 1.4171504627094238e-06, 'LQD': 1.5248820636032838e-06, 'HYG': 4.885410790439807e-12, 'VCIT': 1.6052896665529907e-06, 'VCSH': 1.383983251006687e-06, 'EMB': 4.89217397769318e-12, 'EMLC': 8.951700134521955e-07, 'BNDX': 1.2062907149207837e-06, 'GLD': 0.04224764701710669, 'SLV': 0.018264728045216103, 'PPLT': 4.731722987570837e-12, 'DBC': 0.002145801662692028, 'USO': 0.0015810123618597274, 'UNG': 0.0005314610265212651, 'DBA': 0.002715088958074291, 'CORN': 0.008294509337234383, 'UUP': 0.09955428116330547, 'GBTC': 5.4046559592424474e-12, 'ETHE': 5.178038117429114e-12}",,
2023-11-27,9.446736926363287e-06,3.82419043023873e-13,3.82419043023873e-07,0.0,below,optimal,optimizer,"{'SPY': 6.710559319128688e-12, 'QQQ': 7.537257367721693e-12, 'IWM': 0.06979066561474093, 'EFA': 5.523131435772992e-12, 'VGK': 5.523298902553331e-12, 'VPL': 5.5162304610436585e-12, 'EWJ': 0.07929456162478497, 'EWG': 0.0047076789084521216, 'EEM': 4.890746928294805e-12, 'EWZ': 0.002675839773056432, 'INDA': 0.017679268597153262, 'MCHI': 0.0013084046049919467, 'EWU': 0.0024236366030056375, 'EZA': 4.8034465350363356e-12, 'XLC': 6.789833703525141e-12, 'XLY': 7.457200674818398e-12, 'XLP': 0.09104372296305781, 'XLE': 0.002771584730681074, 'XLF': 0.09238338354367849, 'XLV': 0.022934718195447845, 'XLK': 0.025120494474110463, 'XLI': 0.09811894890387819, 'XLB': 6.6253651972827365e-12, 'XLRE': 1.2584999609628473e-06, 'XLU': 0.014396417408937304, 'USMV': 0.010011291481699509, 'MTUM': 2.6599150116796466e-06, 'QUAL': 6.728002334016391e-12, 'VLUE': 6.631744994621146e-12, 'SIZE': 6.640425343873136e-12, 'VYM': 6.649332145473779e-12, 'SCHD': 6.628917949721532e-12, 'SPLV': 1.3729204866143108e-05, 'VUG': 7.51803686720732e-12, 'VTV': 0.09841904269653018, 'VNQ': 0.0032243142631073257, 'VNQI': 0.0040142208936427524, 'O': 0.006676084779751576, 'PSA': 0.0023894166640247155, 'SHY': 0.07691307866353071, 'IEI': 0.07846514888950772, 'IEF': 1.2799418977930838e-06, 'TLT': 0.02807118185229085, 'TIP': 1.3238339268241014e-06, 'VGSH': 1.0842939887448606e-06, 'VGIT': 1.2261149709369956e-06, 'AGG': 1.2551346699799662e-06, 'MUB': 1.3804755140046477e-06, 'LQD': 1.5055211182013448e-06, 'HYG': 7.29038639460785e-12, 'VCIT': 1.5681784849107507e-06, 'VCSH': 1.3149521606738215e-06, 'EMB': 7.290222113213537e-12, 'EMLC': 8.869233483125594e-07, 'BNDX': 1.1559949493250794e-06, 'GLD': 0.04129289176352884, 'SLV': 0.01873600284375529, 'PPLT': 6.8893040611350406e-12, 'DBC': 0.0019829284189136222, 'USO': 0.0013696774060416445, 'UNG': 0.00041903931253194326, 'DBA': 0.002561045705516309, 'CORN': 0.007698819422372481, 'UUP': 0.09307485987172773, 'GBTC': 8.57997878310236e-12, 'ETHE': 8.310930238910974e-12}",,
2023-12-29,0.0015439536125418122,3.076445667132386e-06,3.076445667132386,0.0,below,optimal,optimizer,"{'SPY': 2.6202126526387827e-08, 'QQQ': 3.095212347301604e-08, 'IWM': 0.0749740789936189, 'EFA': 2.4952276229039813e-08, 'VGK': 2.4981037353699726e-08, 'VPL': 2.4650673339535667e-08, 'EWJ': 0.07870965023384537, 'EWG': 0.004744559196308122, 'EEM': 2.3712932524605075e-08, 'EWZ': 0.002736548601455734, 'INDA': 0.018267425620274166, 'MCHI': 0.0012069224442184407, 'EWU': 0.002417464075154078, 'EZA': 2.0820400860028936e-08, 'XLC': 3.0636599400820874e-08, 'XLY': 2.6966218884866744e-08, 'XLP': 0.08984286200782554, 'XLE': 0.0026452127882949502, 'XLF': 0.09452494575521454, 'XLV': 0.02302023938697316, 'XLK': 0.025091429111211663, 'XLI': 0.10000000121856194, 'XLB': 2.292184729641296e-08, 'XLRE': 1.4044237019781148e-06, 'XLU': 0.013984111273600101, 'USMV': 0.009901836526038607, 'MTUM': 2.781238737381015e-06, 'QUAL': 2.690764281195819e-08, 'VLUE': 2.363611708962253e-08, 'SIZE': 2.375457310223075e-08, 'VYM': 2.3207789304849015e-08, 'SCHD': 2.2734171397598505e-08, 'SPLV': 1.4087275419719562e-05, 'VUG': 2.946651064791998e-08, 'VTV': 0.09976690129645233, 'VNQ': 0.003435974334208847, 'VNQI': 0.004137752572367116, 'O': 0.006815608445399535, 'PSA': 0.0027378515346100224, 'SHY': 0.0745285752950599, 'IEI': 0.07709439750050431, 'IEF': 1.34602732663513e-06, 'TLT': 0.029184996837405504, 'TIP': 1.3757898096869168e-06, 'VGSH': 1.1178321009190433e-06, 'VGIT': 1.2780233492903004e-06, 'AGG': 1.3213818313341175e-06, 'MUB': 1.4338696539691847e-06, 'LQD': 1.6001886222085378e-06, 'HYG': 2.6653444258369854e-08, 'VCIT': 1.655068352466863e-06, 'VCSH': 1.3577512259945723e-06, 'EMB': 2.641205984605512e-08, 'EMLC': 9.32876805330164e-07, 'BNDX': 1.214723393857714e-06, 'GLD': 0.04033644594046743, 'SLV': 0.0172270627960879, 'PPLT': 2.2913950506912796e-08, 'DBC': 0.0018339832526154914, 'USO': 0.0012408410397467882, 'UNG': 0.0003462480995470076, 'DBA': 0.0024558594521306614, 'CORN': 0.0073244039238704204, 'UUP': 0.08789528153382652, 'GBTC': 0.0015367867627694822, 'ETHE': 3.531975093715367e-07}",,
2024-02-02,0.0006764897234153195,1.3477224075861719e-06,1.3477224075861718,0.0,below,optimal,optimizer,"{'SPY': 2.254070126867491e-08, 'QQQ': 2.465208861440581e-08, 'IWM': 0.07171354130108615, 'EFA': 2.1125781303984345e-08, 'VGK': 2.099882022207605e-08, 'VPL': 2.102125504131181e-08, 'EWJ': 0.08065987576915012, 'EWG': 0.004615462311104423, 'EEM': 2.0044639502186752e-08, 'EWZ': 0.0025256833302433265, 'INDA': 0.01863340646664187, 'MCHI': 0.0010524485169040546, 'EWU': 0.0023464539586240895, 'EZA': 1.835183693847262e-08, 'XLC': 2.4571578382839034e-08, 'XLY': 2.145689182161068e-08, 'XLP': 0.09145313102159006, 'XLE': 0.002601991503388403, 'XLF': 0.0968872192877547, 'XLV': 0.023697718458836028, 'XLK': 0.026031275718717252, 'XLI': 0.10000000083828109, 'XLB': 1.9831986619668414e-08, 'XLRE': 1.3932059947634998e-06, 'XLU': 0.01341283248679377, 'USMV': 0.010081717117821283, 'MTUM': 3.1564536611695744e-06, 'QUAL': 2.3027114102489704e-08, 'VLUE': 2.050121558806603e-08, 'SIZE': 2.0499124607795758e-08, 'VYM': 2.094695620504373e-08, 'SCHD': 2.0616321821062617e-08, 'SPLV': 1.4793050915301657e-05, 'VUG': 2.402355355254574e-08, 'VTV': 0.10000000096095635, 'VNQ': 0.003240087230343164, 'VNQI': 0.003868668606314605, 'O': 0.006379975728798503, 'PSA': 0.0024852573314013264, 'SHY': 0.07392191219099285, 'IEI': 0.07607809850558465, 'IEF': 1.3856323923610835e-06, 'TLT': 0.02810504451248733, 'TIP': 1.4182156559604515e-06, 'VGSH': 1.1564140833047114e-06, 'VGIT': 1.3193488447059077e-06, 'AGG': 1.3617939299131247e-06, 'MUB': 1.4809705428948094e-06, 'LQD': 1.6443266509770406e-06, 'HYG': 2.2539935159111282e-08, 'VCIT': 1.7026385955203543e-06, 'VCSH': 1.4078982310137763e-06, 'EMB': 2.2231991265340235e-08, 'EMLC': 9.423129813275061e-07, 'BNDX': 1.245670889941416e-06, 'GLD': 0.039346801555742716, 'SLV': 0.016203966123831376, 'PPLT': 2.0023038264979688e-08, 'DBC': 0.0017937601550021935, 'USO': 0.0012383122670634567, 'UNG': 0.00031530839006728065, 'DBA': 0.002540503702763204, 'CORN': 0.006832491717433358, 'UUP': 0.08965709793798547, 'GBTC': 0.0022447979107331475, 'ETHE': 3.40147362475171e-07}",,
2024-03-07,0.004910140851419519,9.815063596401957e-06,9.815063596401957,0.0,below,optimal,optimizer,"{'SPY': -3.4737796337667043e-10, 'QQQ': -3.4694342795229193e-10, 'IWM': 0.07364418552603426, 'EFA': -3.480440519447126e-10, 'VGK': -3.484861151730428e-10, 'VPL': -3.4828849815661553e-10, 'EWJ': 0.08362654806997306, 'EWG': 0.004769343186760237, 'EEM': -3.494442896696424e-10, 'EWZ': 0.0024698182843709026, 'INDA': 0.01869158014538539, 'MCHI': 0.0010924773358817522, 'EWU': 0.0023345832469879517, 'EZA': -3.537330863768642e-10, 'XLC': -3.473567708937793e-10, 'XLY': -3.507066281745032e-10, 'XLP': 0.09031907528324407, 'XLE': 0.002644631841105257, 'XLF': 0.09743276127924434, 'XLV': 0.02366952298863145, 'XLK': 0.02615603650843301, 'XLI': 0.09999999346701219, 'XLB': -3.482115066503628e-10, 'XLRE': 1.3862844342847168e-06, 'XLU': 0.01339626782428999, 'USMV': 0.009977754784865756, 'MTUM': 3.3536005692639395e-06, 'QUAL': -3.4590399314331647e-10, 'VLUE': -3.491059570604783e-10, 'SIZE': -3.48593637782273e-10, 'VYM': -3.4872083943117894e-10, 'SCHD': -3.5016560637244226e-10, 'SPLV': 1.4723975141538526e-05, 'VUG': -3.464312175141685e-10, 'VTV': 0.09999999062608167, 'VNQ': 0.00321767000935509, 'VNQI': 0.0037948825324751645, 'O': 0.004416943542416134, 'PSA': 0.002444382137703623, 'SHY': 0.07647218238464949, 'IEI': 0.07352781687268696, 'IEF': 1.3286570828316344e-06, 'TLT': 0.027196739794415645, 'TIP': 1.3668081366595656e-06, 'VGSH': 1.109684780669179e-06, 'VGIT': 1.265719360776228e-06, 'AGG': 1.3075395211333593e-06, 'MUB': 1.4278781878314277e-06, 'LQD': 1.5750950507536615e-06, 'HYG': -3.5089041036033345e-10, 'VCIT': 1.6384637167857003e-06, 'VCSH': 1.3531194804853882e-06, 'EMB': -3.507426838368817e-10, 'EMLC': 8.87128037728313e-07, 'BNDX': 1.2019070045178536e-06, 'GLD': 0.040318193701095704, 'SLV': 0.01675446289586925, 'PPLT': -3.5256542773950617e-10, 'DBC': 0.0017683123166384513, 'USO': 0.00131432966274081, 'UNG': 5.339627968680498e-09, 'DBA': 0.002540488928444557, 'CORN': 0.006438225063225083, 'UUP': 0.08617913959098206, 'IBIT': -3.2960608681374714e-10, 'FBTC': -3.298047623029667e-10, 'GBTC': 0.003357173652309636, 'ETHE': 5.626076813954201e-07}",,
2024-04-10,0.0021066458986006807,4.204556287434677e-06,4.204556287434677,0.0,below,optimal,optimizer,"{'SPY': -3.1716549545150753e-10, 'QQQ': -3.189984649254995e-10, 'IWM': 0.07142400566782407, 'EFA': -3.2030023306687e-10, 'VGK': -3.202815593691726e-10, 'VPL': -3.204504534757418e-10, 'EWJ': 0.08108366477584954, 'EWG': 0.004714386596531294, 'EEM': -3.197154049826052e-10, 'EWZ': 0.0023842386148052877, 'INDA': 0.018616259756529085, 'MCHI': 0.0011281509534663192, 'EWU': 0.002376588709978728, 'EZA': -3.2039468447555297e-10, 'XLC': -3.167644011902232e-10, 'XLY': -3.1973270006992563e-10, 'XLP': 0.08902891151255093, 'XLE': 0.002958403334749673, 'XLF': 0.0983530367284543, 'XLV': 0.022867356704201994, 'XLK': 0.025401328493475237, 'XLI': 0.09999999299529723, 'XLB': -3.170846277049339e-10, 'XLRE': 1.361604736309071e-06, 'XLU': 0.013727369074792705, 'USMV': 0.009909048942404351, 'MTUM': 3.3806839131834327e-06, 'QUAL': -3.1710734724313987e-10, 'VLUE': -3.1766406812302426e-10, 'SIZE': -3.17528471133471e-10, 'VYM': -3.173475736458567e-10, 'SCHD': -3.17769028593604e-10, 'SPLV': 1.5089698178724514e-05, 'VUG': -3.187466162946595e-10, 'VTV': 0.09999999034468922, 'VNQ': 0.003069785720750425, 'VNQI': 0.003785999386740402, 'O': 0.004237719318346751, 'PSA': 0.0023649369088392237, 'SHY': 0.07801237597590081, 'IEI': 0.07198762324656105, 'IEF': 1.313010786822479e-06, 'TLT': 0.02559403713478786, 'TIP': 1.3802606115083512e-06, 'VGSH': 1.125453134703343e-06, 'VGIT': 1.2622026476503823e-06, 'AGG': 1.3046283616188658e-06, 'MUB': 1.4424360497590914e-06, 'LQD': 1.5789403303916968e-06, 'HYG': -3.186173861099943e-10, 'VCIT': 1.6550420702332023e-06, 'VCSH': 1.3816128076537479e-06, 'EMB': -3.185752019492336e-10, 'EMLC': 9.048610522127093e-07, 'BNDX': 1.2217450015530754e-06, 'GLD': 0.04335339977291694, 'SLV': 0.01906610920149088, 'PPLT': -3.18102948767218e-10, 'DBC': 0.0018817767746363886, 'USO': 0.0014483153971054587, 'UNG': 2.4187025814617082e-09, 'DBA': 0.002849513891436018, 'CORN': 0.006408586573273524, 'UUP': 0.08852720598700448, 'IBIT': -3.1096790678434954e-10, 'FBTC': -3.110156824896882e-10, 'GBTC': 0.0034050707063996554, 'ETHE': 4.1287415549119065e-07}",,
2024-05-13,0.000547713720737829,1.079157128118161e-06,1.079157128118161,0.0,below,optimal,optimizer,"{'SPY': -1.485462018861403e-10, 'QQQ': -1.4874771129990726e-10, 'IWM': 0.07189724393089232, 'EFA': -1.4912672979413808e-10, 'VGK': -1.489064273269008e-10, 'VPL': -1.4967312584287187e-10, 'EWJ': 0.07815491055672853, 'EWG': 0.004838760857095759, 'EEM': -1.4865260921257428e-10, 'EWZ': 0.002308991160366333, 'INDA': 0.01822951677627623, 'MCHI': 0.0012739943494791239, 'EWU': 0.0024922817880234996, 'EZA': -1.491583234237426e-10, 'XLC': -1.483884747194757e-10, 'XLY': -1.4971332473549806e-10, 'XLP': 0.09168594045001839, 'XLE': 0.0027971064175189024, 'XLF': 0.0990615344811984, 'XLV': 0.02290831067972122, 'XLK': 0.02529339194255438, 'XLI': 0.09970715806239987, 'XLB': -1.4853868923445199e-10, 'XLRE': 1.1830628878906334e-06, 'XLU': 0.014914028430828053, 'USMV': 0.00996577304879877, 'MTUM': 3.322408608340856e-06, 'QUAL': -1.484685255021098e-10, 'VLUE': -1.4930866409762326e-10, 'SIZE': -1.4904369091172962e-10, 'VYM': -1.4865567853277567e-10, 'SCHD': -1.4904891567872182e-10, 'SPLV': 1.529701271069906e-05, 'VUG': -1.485122651904316e-10, 'VTV': 0.09999999258879057, 'VNQ': 0.003060061707726154, 'VNQI': 0.0038510375207700814, 'O': 0.004435143788755352, 'PSA': 0.002254195310409361, 'SHY': 0.07818375520589027, 'IEI': 0.0718162444798114, 'IEF': 1.3168190222646989e-06, 'TLT': 0.02542798510324546, 'TIP': 1.3906142078160481e-06, 'VGSH': 1.132925667236081e-06, 'VGIT': 1.2698852505704934e-06, 'AGG': 1.3108757904188477e-06, 'MUB': 1.4531873645674105e-06, 'LQD': 1.5807159499506686e-06, 'HYG': -1.4919201460743873e-10, 'VCIT': 1.665609276015752e-06, 'VCSH': 1.3916663504382223e-06, 'EMB': -1.4923160241747047e-10, 'EMLC': 8.91388759495788e-07, 'BNDX': 1.2204630108323552e-06, 'GLD': 0.04295346014099154, 'SLV': 0.019036858818468325, 'PPLT': -1.4857900928570734e-10, 'DBC': 0.001836735093924009, 'USO': 0.0013263665595509514, 'UNG': 1.17571326075588e-09, 'DBA': 0.002605412331906275, 'CORN': 0.006673135053833397, 'UUP': 0.08798397967980097, 'IBIT': -1.4634377469290687e-10, 'FBTC': -1.4636890848079612e-10, 'GBTC': 0.002992249007943073, 'ETHE': 1.998791786827032e-08}",,
2024-06-14,1.2721348224327905e-05,1.525780036349375e-13,1.525780036349375e-07,0.0,below,optimal,optimizer,"{'SPY': 2.4771853638175836e-12, 'QQQ': 2.672850381423284e-12, 'IWM': 0.07004120829189685, 'EFA': 1.8802250297910696e-12, 'VGK': 1.8833370221421873e-12, 'VPL': 1.8693607730251177e-12, 'EWJ': 0.07817264645631133, 'EWG': 0.004627943288432083, 'EEM': 1.7185421498079892e-12, 'EWZ': 0.00204729233351204, 'INDA': 0.019417821011355352, 'MCHI': 0.0011981478300862065, 'EWU': 0.002455895253020692, 'EZA': 1.7000220522799546e-12, 'XLC': 2.477728349313816e-12, 'XLY': 2.6097434768245215e-12, 'XLP': 0.09129067489797525, 'XLE': 0.0026333991553055378, 'XLF': 0.09679554376776087, 'XLV': 0.023331688815471572, 'XLK': 0.027905284318266478, 'XLI': 0.09665107857382249, 'XLB': 2.446887351809885e-12, 'XLRE': 1.4041795504357887e-06, 'XLU': 0.014650598188707422, 'USMV': 0.010013356890038816, 'MTUM': 3.5747395710567494e-06, 'QUAL': 2.484342450979502e-12, 'VLUE': 2.430212708060812e-12, 'SIZE': 2.43705396321909e-12, 'VYM': 2.4516298533325984e-12, 'SCHD': 2.430170953998241e-12, 'SPLV': 1.5404387545540744e-05, 'VUG': 2.6814150870223425e-12, 'VTV': 0.09950016753092565, 'VNQ': 0.0030951724780893335, 'VNQI': 0.0037468802895618274, 'O': 0.004330137234895384, 'PSA': 0.0023302199713270567, 'SHY': 0.07889667633231545, 'IEI': 0.07305967428853216, 'IEF': 1.3872893525822995e-06, 'TLT': 0.026760969191951787, 'TIP': 1.4383258293699855e-06, 'VGSH': 1.1636292342531389e-06, 'VGIT': 1.3237245515678358e-06, 'AGG': 1.370432994612644e-06, 'MUB': 1.487868196321499e-06, 'LQD': 1.6579469202716475e-06, 'HYG': 2.5569818938461395e-12, 'VCIT': 1.731952660161972e-06, 'VCSH': 1.4288496232765271e-06, 'EMB': 2.5557287435436543e-12, 'EMLC': 9.101845978293649e-07, 'BNDX': 1.2549179399694093e-06, 'GLD': 0.042860908689933294, 'SLV': 0.019766932894050966, 'PPLT': 2.3934980200226316e-12, 'DBC': 0.0018102388171875685, 'USO': 0.0013244675032801, 'UNG': 2.3282382273707784e-12, 'DBA': 0.0028447705299419956, 'CORN': 0.006372393817941923, 'UUP': 0.08895090879051432, 'IBIT': 3.6042399541886794e-12, 'FBTC': 3.6029862370884106e-12, 'GBTC': 0.0030813640817994757, 'ETHE': 3.5718503830335028e-12}",,
2024-07-19,0.0007885974126022788,1.5523710900198514e-06,1.5523710900198513,0.0,below,optimal,optimizer,"{'SPY': -4.771178895823856e-11, 'QQQ': -4.766810268194453e-11, 'IWM': 0.07437963777897401, 'EFA': -4.7832115609206983e-11, 'VGK': -4.781654398166445e-11, 'VPL': -4.7913706146313555e-11, 'EWJ': 0.07936772183163383, 'EWG': 0.004638853211298475, 'EEM': -4.779596239730338e-11, 'EWZ': 0.0018362517287534373, 'INDA': 0.019272761070800715, 'MCHI': 0.001136865990044184, 'EWU': 0.0024352875961564688, 'EZA': -4.787913283008997e-11, 'XLC': -4.769804743898219e-11, 'XLY': -4.795843223285874e-11, 'XLP': 0.09097699941693511, 'XLE': 0.002712896415041564, 'XLF': 0.09982240041911737, 'XLV': 0.023137864950888157, 'XLK': 0.026388520096020114, 'XLI': 0.09739482243309051, 'XLB': -4.794983450881425e-11, 'XLRE': 1.4460294300646447e-06, 'XLU': 0.014425950716855235, 'USMV': 0.010090578299270797, 'MTUM': 3.4092717382543524e-06, 'QUAL': -4.770988131203061e-11, 'VLUE': -4.795509290262225e-11, 'SIZE': -4.7968921076702856e-11, 'VYM': -4.7837015765698063e-11, 'SCHD': -4.792456488063705e-11, 'SPLV': 1.541559051828657e-05, 'VUG': -4.759647241280355e-11, 'VTV': 0.0999999975269778, 'VNQ': 0.003227849380297512, 'VNQI': 0.0037822273168707904, 'O': 0.004571818748183567, 'PSA': 0.002414865040147741, 'SHY': 0.07825661193871387, 'IEI': 0.07174338796124824, 'IEF': 1.3499949186354371e-06, 'TLT': 0.025668485963834545, 'TIP': 1.4076013744085426e-06, 'VGSH': 1.1370082979999836e-06, 'VGIT': 1.2925975410619973e-06, 'AGG': 1.3359186202697656e-06, 'MUB': 1.4491135698882055e-06, 'LQD': 1.613937485531472e-06, 'HYG': -4.7866326639973656e-11, 'VCIT': 1.6936146177284025e-06, 'VCSH': 1.3993966632233473e-06, 'EMB': -4.791979807268404e-11, 'EMLC': 9.052769689567109e-07, 'BNDX': 1.223481684729064e-06, 'GLD': 0.04290690869239437, 'SLV': 0.018969393294689413, 'PPLT': -4.798726741573928e-11, 'DBC': 0.001726967845400023, 'USO': 0.001321798472504789, 'UNG': -4.939352110586172e-11, 'DBA': 0.0025568200229619735, 'CORN': 0.00554909313624598, 'UUP': 0.08621989965199194, 'IBIT': -4.734311569842838e-11, 'FBTC': -4.735276735728358e-11, 'GBTC': 0.0030313853200803907, 'ETHE': -4.777330266309983e-11}",,
